user_id,recency_days,frequency,monetary_inr,r_score,f_score,m_score,rfm_score,segment
135116,8,12,6028.02,2,3,3,8,"At-Risk (was frequent, going quiet)"
135117,4,10,2717.23,3,3,2,8,Regular Users
135118,18,2,2335.4500000000003,2,1,2,5,Casual / New
135119,35,2,1933.43,1,1,2,4,Dormant / Churned
135120,0,18,9921.92,4,3,3,10,Power Users
135123,24,1,2067.82,2,1,2,5,Casual / New
135124,9,16,11203.78,2,3,3,8,"At-Risk (was frequent, going quiet)"
135125,9,1,197.74,2,1,1,4,Casual / New
135128,32,1,494.61,1,1,1,3,Dormant / Churned
135130,17,4,2628.12,2,2,2,6,Casual / New
135132,28,2,440.61,2,1,1,4,Casual / New
135138,19,2,426.6,2,1,1,4,Casual / New
135141,0,39,27115.97,4,4,4,12,Power Users
135142,20,3,622.24,2,2,1,5,Casual / New
135144,4,15,10056.71,3,3,3,9,Power Users
135147,3,2,294.90999999999997,3,1,1,5,Casual / New
135149,2,4,3358.0,3,2,2,7,Regular Users
135151,0,27,12588.9,4,4,3,11,Power Users
135152,19,1,94.05,2,1,1,4,Casual / New
135154,2,9,5542.5199999999995,3,3,3,9,Power Users
135155,32,1,51.0,1,1,1,3,Dormant / Churned
135157,2,6,4292.48,3,2,3,8,Regular Users
135158,4,13,6654.59,3,3,3,9,Power Users
135159,0,2,351.20000000000005,4,1,1,6,Casual / New
135161,16,4,2043.13,2,2,2,6,Casual / New
135162,2,2,936.99,3,1,1,5,Casual / New
135163,0,39,21544.25,4,4,4,12,Power Users
135164,0,18,9500.800000000001,4,3,3,10,Power Users
135166,6,8,6663.97,3,3,3,9,Power Users
135168,33,1,1131.94,1,1,1,3,Dormant / Churned
135173,38,1,1663.47,1,1,2,4,Dormant / Churned
135174,6,10,3808.94,3,3,2,8,Regular Users
135175,3,50,22185.47,3,4,4,11,Power Users
135177,11,3,1539.38,2,2,2,6,Casual / New
135178,1,12,8848.09,4,3,3,10,Power Users
135179,5,15,7246.83,3,3,3,9,Power Users
135180,1,17,8064.1900000000005,4,3,3,10,Power Users
135181,31,13,5330.25,1,3,3,7,"At-Risk (was frequent, going quiet)"
135182,12,2,360.97,2,1,1,4,Casual / New
135184,7,6,1837.52,2,2,2,6,Casual / New
135185,1,13,3681.75,4,3,2,9,Regular Users
135187,6,4,1283.8500000000001,3,2,2,7,Regular Users
135189,17,5,1934.7199999999998,2,2,2,6,Casual / New
135194,5,5,1241.31,3,2,1,6,Regular Users
135195,0,18,6697.4800000000005,4,3,3,10,Power Users
135204,1,7,2870.81,4,2,2,8,Regular Users
135205,2,3,2285.0,3,2,2,7,Regular Users
135206,46,2,411.05999999999995,1,1,1,3,Dormant / Churned
135207,5,14,7306.15,3,3,3,9,Power Users
135212,2,25,12854.699999999999,3,4,3,10,Power Users
135214,6,1,419.3,3,1,1,5,Casual / New
135217,5,5,2278.82,3,2,2,7,Regular Users
135218,2,3,1098.3700000000001,3,2,1,6,Regular Users
135220,1,8,4458.54,4,3,3,10,Power Users
135223,12,2,435.53,2,1,1,4,Casual / New
135225,0,17,6305.33,4,3,3,10,Power Users
135227,28,2,310.6,2,1,1,4,Casual / New
135228,16,4,7036.65,2,2,3,7,Casual / New
135232,14,1,167.22,2,1,1,4,Casual / New
135233,37,1,531.38,1,1,1,3,Dormant / Churned
135235,15,2,171.37,2,1,1,4,Casual / New
135236,15,2,1453.41,2,1,2,5,Casual / New
135237,0,11,4438.4,4,3,3,10,Power Users
135239,0,12,9760.07,4,3,3,10,Power Users
135243,0,4,2269.31,4,2,2,8,Regular Users
135244,9,10,7848.28,2,3,3,8,"At-Risk (was frequent, going quiet)"
135246,1,2,331.21000000000004,4,1,1,6,Casual / New
135247,0,37,18646.32,4,4,4,12,Power Users
135248,3,13,7151.62,3,3,3,9,Power Users
135249,7,4,1838.1,2,2,2,6,Casual / New
135250,4,38,21341.21,3,4,4,11,Power Users
135252,19,4,1366.09,2,2,2,6,Casual / New
135253,0,24,12790.86,4,3,3,10,Power Users
135256,1,12,4173.21,4,3,2,9,Regular Users
135261,1,39,16836.29,4,4,4,12,Power Users
135262,0,3,1825.01,4,2,2,8,Regular Users
135263,0,14,3927.29,4,3,2,9,Regular Users
135264,3,13,4353.59,3,3,3,9,Power Users
135265,24,9,3879.49,2,3,2,7,"At-Risk (was frequent, going quiet)"
135269,0,32,15411.41,4,4,4,12,Power Users
135270,0,4,1042.76,4,2,1,7,Regular Users
135272,0,9,14240.93,4,3,4,11,Power Users
135276,4,3,2848.96,3,2,2,7,Regular Users
135277,4,14,13118.150000000001,3,3,3,9,Power Users
135279,8,14,6098.46,2,3,3,8,"At-Risk (was frequent, going quiet)"
135280,1,19,10316.8,4,3,3,10,Power Users
135281,32,1,381.69,1,1,1,3,Dormant / Churned
135283,4,4,1997.38,3,2,2,7,Regular Users
135284,4,4,1251.14,3,2,1,6,Regular Users
135286,8,7,4208.62,2,2,2,6,Casual / New
135288,11,9,6688.08,2,3,3,8,"At-Risk (was frequent, going quiet)"
135289,2,7,5121.71,3,2,3,8,Regular Users
135291,37,1,523.65,1,1,1,3,Dormant / Churned
135292,3,35,13394.27,3,4,4,11,Power Users
135293,0,12,4453.79,4,3,3,10,Power Users
135297,6,7,3005.96,3,2,2,7,Regular Users
135302,0,19,8646.52,4,3,3,10,Power Users
135303,24,2,702.02,2,1,1,4,Casual / New
135304,18,3,822.1700000000001,2,2,1,5,Casual / New
135308,4,5,1977.1599999999999,3,2,2,7,Regular Users
135309,6,27,13816.55,3,4,4,11,Power Users
135310,30,1,382.88,2,1,1,4,Casual / New
135312,1,13,7200.94,4,3,3,10,Power Users
135313,0,33,15234.36,4,4,4,12,Power Users
135314,33,4,1080.29,1,2,1,4,Dormant / Churned
135315,0,39,26523.13,4,4,4,12,Power Users
135318,0,33,16786.08,4,4,4,12,Power Users
135321,5,10,5851.66,3,3,3,9,Power Users
135322,34,3,1573.98,1,2,2,5,Dormant / Churned
135323,0,21,12014.01,4,3,3,10,Power Users
135324,17,5,3578.68,2,2,2,6,Casual / New
135325,29,1,342.24,2,1,1,4,Casual / New
135327,23,2,540.64,2,1,1,4,Casual / New
135329,6,9,6160.61,3,3,3,9,Power Users
135332,0,18,10651.76,4,3,3,10,Power Users
135333,16,1,147.47,2,1,1,4,Casual / New
135334,0,24,9693.9,4,3,3,10,Power Users
135335,0,14,11055.09,4,3,3,10,Power Users
135336,0,16,8761.46,4,3,3,10,Power Users
135338,19,1,479.85,2,1,1,4,Casual / New
135340,19,2,854.8100000000001,2,1,1,4,Casual / New
135341,2,4,2275.27,3,2,2,7,Regular Users
135342,5,7,2152.92,3,2,2,7,Regular Users
135343,0,6,8347.27,4,2,3,9,Regular Users
135346,39,1,107.01,1,1,1,3,Dormant / Churned
135347,6,16,6169.9,3,3,3,9,Power Users
135348,0,13,3778.9,4,3,2,9,Regular Users
135350,0,3,1258.92,4,2,1,7,Regular Users
135354,3,14,6345.01,3,3,3,9,Power Users
135356,4,6,3060.87,3,2,2,7,Regular Users
135358,19,2,805.39,2,1,1,4,Casual / New
135359,0,35,22983.02,4,4,4,12,Power Users
135362,3,11,5208.6900000000005,3,3,3,9,Power Users
135363,15,3,883.1600000000001,2,2,1,5,Casual / New
135372,31,1,575.05,1,1,1,3,Dormant / Churned
135373,8,17,10427.369999999999,2,3,3,8,"At-Risk (was frequent, going quiet)"
135374,1,13,6954.259999999999,4,3,3,10,Power Users
135375,2,2,663.39,3,1,1,5,Casual / New
135376,30,1,805.1,2,1,1,4,Casual / New
135379,22,2,6171.2300000000005,2,1,3,6,Casual / New
135380,44,1,287.63,1,1,1,3,Dormant / Churned
135384,2,22,10266.35,3,3,3,9,Power Users
135386,29,9,4819.1,2,3,3,8,"At-Risk (was frequent, going quiet)"
135388,18,2,2558.2200000000003,2,1,2,5,Casual / New
135392,28,1,981.7,2,1,1,4,Casual / New
135393,2,10,7080.13,3,3,3,9,Power Users
135394,27,3,4323.11,2,2,3,7,Casual / New
135395,0,8,4833.18,4,3,3,10,Power Users
135396,0,15,5519.66,4,3,3,10,Power Users
135397,7,14,16294.69,2,3,4,9,"At-Risk (was frequent, going quiet)"
135398,1,12,6404.18,4,3,3,10,Power Users
135400,5,17,4934.68,3,3,3,9,Power Users
135402,15,5,2129.09,2,2,2,6,Casual / New
135404,7,6,2788.02,2,2,2,6,Casual / New
135405,41,1,103.19,1,1,1,3,Dormant / Churned
135406,9,10,5243.45,2,3,3,8,"At-Risk (was frequent, going quiet)"
135409,0,11,5742.4400000000005,4,3,3,10,Power Users
135410,5,10,4476.26,3,3,3,9,Power Users
135411,2,14,7033.97,3,3,3,9,Power Users
135413,10,9,3380.56,2,3,2,7,"At-Risk (was frequent, going quiet)"
135415,8,2,442.90999999999997,2,1,1,4,Casual / New
135416,2,12,3658.5600000000004,3,3,2,8,Regular Users
135417,14,3,950.3199999999999,2,2,1,5,Casual / New
135419,1,12,6035.51,4,3,3,10,Power Users
135420,1,4,1069.72,4,2,1,7,Regular Users
135421,2,15,6799.6,3,3,3,9,Power Users
135423,1,39,17743.41,4,4,4,12,Power Users
135424,1,32,16395.95,4,4,4,12,Power Users
135428,11,15,11023.970000000001,2,3,3,8,"At-Risk (was frequent, going quiet)"
135433,17,6,3764.13,2,2,2,6,Casual / New
135434,15,5,3969.87,2,2,2,6,Casual / New
135435,13,4,2491.95,2,2,2,6,Casual / New
135436,24,1,125.71,2,1,1,4,Casual / New
135438,6,7,1883.01,3,2,2,7,Regular Users
135442,3,16,6470.2,3,3,3,9,Power Users
135444,18,7,2648.57,2,2,2,6,Casual / New
135446,22,2,595.48,2,1,1,4,Casual / New
135448,0,2,825.3399999999999,4,1,1,6,Casual / New
135452,0,16,7314.69,4,3,3,10,Power Users
135453,18,6,2722.77,2,2,2,6,Casual / New
135454,35,1,45.18,1,1,1,3,Dormant / Churned
135456,7,9,4207.35,2,3,2,7,"At-Risk (was frequent, going quiet)"
135457,1,9,2745.15,4,3,2,9,Regular Users
135458,2,2,760.26,3,1,1,5,Casual / New
135459,11,5,3275.79,2,2,2,6,Casual / New
135460,1,18,7781.44,4,3,3,10,Power Users
135461,14,2,1261.96,2,1,1,4,Casual / New
135465,8,4,4338.92,2,2,3,7,Casual / New
135468,1,14,9254.67,4,3,3,10,Power Users
135469,1,13,6407.33,4,3,3,10,Power Users
135473,36,2,648.27,1,1,1,3,Dormant / Churned
135474,2,8,2957.79,3,3,2,8,Regular Users
135477,0,5,3516.75,4,2,2,8,Regular Users
135478,7,11,6307.5,2,3,3,8,"At-Risk (was frequent, going quiet)"
135479,1,11,5109.96,4,3,3,10,Power Users
135480,7,6,1490.82,2,2,2,6,Casual / New
135482,4,4,1067.83,3,2,1,6,Regular Users
135483,4,2,1303.8200000000002,3,1,2,6,Casual / New
135485,1,46,25051.02,4,4,4,12,Power Users
135487,24,8,5023.6,2,3,3,8,"At-Risk (was frequent, going quiet)"
135489,4,5,1891.55,3,2,2,7,Regular Users
135490,2,34,18256.01,3,4,4,11,Power Users
135491,0,31,15123.51,4,4,4,12,Power Users
135493,23,2,1715.78,2,1,2,5,Casual / New
135494,5,24,10587.67,3,3,3,9,Power Users
135496,30,1,1043.79,2,1,1,4,Casual / New
135497,18,2,521.71,2,1,1,4,Casual / New
135498,4,6,4430.51,3,2,3,8,Regular Users
135500,35,1,269.96,1,1,1,3,Dormant / Churned
135501,2,16,7634.43,3,3,3,9,Power Users
135502,3,8,1989.8799999999999,3,3,2,8,Regular Users
135505,32,2,1673.2,1,1,2,4,Dormant / Churned
135506,0,18,7093.46,4,3,3,10,Power Users
135509,0,24,8668.33,4,3,3,10,Power Users
135510,3,3,2349.1,3,2,2,7,Regular Users
135511,16,3,1266.27,2,2,1,5,Casual / New
135512,0,29,24137.14,4,4,4,12,Power Users
135513,10,4,828.8399999999999,2,2,1,5,Casual / New
135514,1,30,18934.12,4,4,4,12,Power Users
135515,30,1,804.55,2,1,1,4,Casual / New
135516,46,1,209.18,1,1,1,3,Dormant / Churned
135517,11,5,1388.2199999999998,2,2,2,6,Casual / New
135518,4,3,583.46,3,2,1,6,Regular Users
135519,14,5,1870.5900000000001,2,2,2,6,Casual / New
135524,2,4,3848.62,3,2,2,7,Regular Users
135525,10,7,3637.43,2,2,2,6,Casual / New
135527,10,15,9045.11,2,3,3,8,"At-Risk (was frequent, going quiet)"
135528,5,10,3556.77,3,3,2,8,Regular Users
135529,3,14,9626.59,3,3,3,9,Power Users
135530,0,9,3193.35,4,3,2,9,Regular Users
135531,3,9,4492.07,3,3,3,9,Power Users
135532,10,7,2376.1,2,2,2,6,Casual / New
135534,25,1,172.47,2,1,1,4,Casual / New
135535,3,11,4949.47,3,3,3,9,Power Users
135539,2,13,5506.64,3,3,3,9,Power Users
135540,9,2,613.76,2,1,1,4,Casual / New
135541,0,19,6331.38,4,3,3,10,Power Users
135544,9,1,903.33,2,1,1,4,Casual / New
135551,2,15,4993.7699999999995,3,3,3,9,Power Users
135552,0,40,19876.84,4,4,4,12,Power Users
135555,9,1,94.44,2,1,1,4,Casual / New
135559,4,1,209.32,3,1,1,5,Casual / New
135562,10,7,2970.34,2,2,2,6,Casual / New
135563,2,23,20741.02,3,3,4,10,Power Users
135566,2,30,18436.09,3,4,4,11,Power Users
135568,21,3,3856.84,2,2,2,6,Casual / New
135569,0,30,12623.6,4,4,3,11,Power Users
135570,0,44,18620.12,4,4,4,12,Power Users
135571,8,10,3676.79,2,3,2,7,"At-Risk (was frequent, going quiet)"
135572,1,29,9180.54,4,4,3,11,Power Users
135574,4,10,6560.6900000000005,3,3,3,9,Power Users
135575,33,1,2837.61,1,1,2,4,Dormant / Churned
135578,24,8,2042.94,2,3,2,7,"At-Risk (was frequent, going quiet)"
135580,0,11,4241.87,4,3,2,9,Regular Users
135581,6,14,6345.02,3,3,3,9,Power Users
135584,9,2,1351.92,2,1,2,5,Casual / New
135585,19,2,379.23,2,1,1,4,Casual / New
135586,0,30,17832.15,4,4,4,12,Power Users
135587,0,25,7238.6,4,4,3,11,Power Users
135589,15,5,2026.21,2,2,2,6,Casual / New
135592,0,21,11256.64,4,3,3,10,Power Users
135594,8,14,9182.960000000001,2,3,3,8,"At-Risk (was frequent, going quiet)"
135597,27,4,2668.52,2,2,2,6,Casual / New
135598,9,6,2259.66,2,2,2,6,Casual / New
135599,38,3,1079.44,1,2,1,4,Dormant / Churned
135601,13,11,6812.32,2,3,3,8,"At-Risk (was frequent, going quiet)"
135602,1,2,1534.76,4,1,2,7,Casual / New
135604,51,1,40.51,1,1,1,3,Dormant / Churned
135605,3,3,666.19,3,2,1,6,Regular Users
135606,12,3,1091.15,2,2,1,5,Casual / New
135607,1,37,11278.36,4,4,3,11,Power Users
135611,4,2,1670.2599999999998,3,1,2,6,Casual / New
135613,23,2,289.14,2,1,1,4,Casual / New
135617,5,10,4178.99,3,3,2,8,Regular Users
135618,2,7,2352.39,3,2,2,7,Regular Users
135619,1,7,3800.82,4,2,2,8,Regular Users
135625,23,4,1509.81,2,2,2,6,Casual / New
135626,0,34,27596.09,4,4,4,12,Power Users
135628,4,3,1837.5,3,2,2,7,Regular Users
135629,2,15,10400.84,3,3,3,9,Power Users
135631,35,1,275.28,1,1,1,3,Dormant / Churned
135633,4,11,9501.99,3,3,3,9,Power Users
135634,1,15,9382.4,4,3,3,10,Power Users
135635,0,32,15763.57,4,4,4,12,Power Users
135637,13,3,1768.48,2,2,2,6,Casual / New
135641,4,20,10551.95,3,3,3,9,Power Users
135642,6,5,5132.47,3,2,3,8,Regular Users
135643,31,2,424.06,1,1,1,3,Dormant / Churned
135648,17,3,2697.09,2,2,2,6,Casual / New
135649,8,5,2652.0099999999998,2,2,2,6,Casual / New
135650,1,5,3399.18,4,2,2,8,Regular Users
135654,5,4,1531.18,3,2,2,7,Regular Users
135657,1,33,16698.29,4,4,4,12,Power Users
135658,0,40,25421.55,4,4,4,12,Power Users
135661,24,1,386.48,2,1,1,4,Casual / New
135662,11,5,1909.88,2,2,2,6,Casual / New
135668,27,2,491.64,2,1,1,4,Casual / New
135669,23,3,1031.84,2,2,1,5,Casual / New
135670,11,1,81.46,2,1,1,4,Casual / New
135671,21,1,1468.28,2,1,2,5,Casual / New
135674,13,1,555.54,2,1,1,4,Casual / New
135679,14,2,3548.78,2,1,2,5,Casual / New
135681,12,15,6525.58,2,3,3,8,"At-Risk (was frequent, going quiet)"
135682,0,15,5847.7699999999995,4,3,3,10,Power Users
135683,8,4,1742.76,2,2,2,6,Casual / New
135686,1,35,16434.39,4,4,4,12,Power Users
135687,24,3,931.2,2,2,1,5,Casual / New
135689,0,16,9817.34,4,3,3,10,Power Users
135690,1,14,7567.96,4,3,3,10,Power Users
135691,8,8,2415.18,2,3,2,7,"At-Risk (was frequent, going quiet)"
135693,8,2,386.74,2,1,1,4,Casual / New
135694,1,20,9040.62,4,3,3,10,Power Users
135698,20,3,506.12,2,2,1,5,Casual / New
135703,13,1,44.4,2,1,1,4,Casual / New
135705,46,1,68.77,1,1,1,3,Dormant / Churned
135707,5,12,4010.96,3,3,2,8,Regular Users
135708,14,4,3778.62,2,2,2,6,Casual / New
135709,26,1,475.06,2,1,1,4,Casual / New
135711,14,1,350.41,2,1,1,4,Casual / New
135713,16,4,749.0899999999999,2,2,1,5,Casual / New
135714,3,2,1302.98,3,1,2,6,Casual / New
135715,3,9,3063.58,3,3,2,8,Regular Users
135716,1,19,10311.789999999999,4,3,3,10,Power Users
135719,5,2,891.09,3,1,1,5,Casual / New
135721,5,3,1183.6100000000001,3,2,1,6,Regular Users
135722,9,2,983.21,2,1,1,4,Casual / New
135723,9,13,6070.47,2,3,3,8,"At-Risk (was frequent, going quiet)"
135724,2,23,14899.68,3,3,4,10,Power Users
135726,7,9,3488.03,2,3,2,7,"At-Risk (was frequent, going quiet)"
135727,3,9,2923.69,3,3,2,8,Regular Users
135729,0,4,2445.49,4,2,2,8,Regular Users
135731,8,7,6495.320000000001,2,2,3,7,Casual / New
135732,1,12,8242.61,4,3,3,10,Power Users
135734,0,21,13861.67,4,3,4,11,Power Users
135736,12,1,537.07,2,1,1,4,Casual / New
135737,0,30,27291.78,4,4,4,12,Power Users
135740,2,11,5585.08,3,3,3,9,Power Users
135741,18,2,431.61,2,1,1,4,Casual / New
135742,2,22,13264.8,3,3,3,9,Power Users
135744,1,2,1199.47,4,1,1,6,Casual / New
135745,3,3,2736.99,3,2,2,7,Regular Users
135746,1,34,26233.52,4,4,4,12,Power Users
135748,7,6,4364.9,2,2,3,7,Casual / New
135749,2,26,14799.68,3,4,4,11,Power Users
135751,3,33,17369.55,3,4,4,11,Power Users
135753,2,23,10042.0,3,3,3,9,Power Users
135754,15,10,7308.8,2,3,3,8,"At-Risk (was frequent, going quiet)"
135755,10,13,8150.58,2,3,3,8,"At-Risk (was frequent, going quiet)"
135756,5,4,1503.6799999999998,3,2,2,7,Regular Users
135758,1,6,3931.54,4,2,2,8,Regular Users
135759,3,11,5674.21,3,3,3,9,Power Users
135760,3,31,16632.8,3,4,4,11,Power Users
135761,23,1,395.66,2,1,1,4,Casual / New
135762,9,3,577.65,2,2,1,5,Casual / New
135764,2,13,7981.89,3,3,3,9,Power Users
135765,0,11,22758.62,4,3,4,11,Power Users
135767,5,7,6083.849999999999,3,2,3,8,Regular Users
135770,4,15,17799.44,3,3,4,10,Power Users
135773,24,2,1645.31,2,1,2,5,Casual / New
135774,3,14,6695.179999999999,3,3,3,9,Power Users
135775,6,4,1298.51,3,2,2,7,Regular Users
135776,37,1,68.95,1,1,1,3,Dormant / Churned
135777,0,15,8376.38,4,3,3,10,Power Users
135779,25,5,2262.34,2,2,2,6,Casual / New
135781,1,17,6941.98,4,3,3,10,Power Users
135784,5,12,8906.050000000001,3,3,3,9,Power Users
135785,20,1,4310.88,2,1,3,6,Casual / New
135787,7,2,1050.72,2,1,1,4,Casual / New
135791,6,10,3120.28,3,3,2,8,Regular Users
135793,0,21,14777.04,4,3,4,11,Power Users
135794,1,16,5634.9400000000005,4,3,3,10,Power Users
135795,21,4,2538.48,2,2,2,6,Casual / New
135796,0,27,12276.78,4,4,3,11,Power Users
135797,3,11,5776.78,3,3,3,9,Power Users
135798,19,3,1288.85,2,2,2,6,Casual / New
135802,2,6,2205.99,3,2,2,7,Regular Users
135803,33,1,339.15,1,1,1,3,Dormant / Churned
135804,33,1,738.68,1,1,1,3,Dormant / Churned
135805,2,22,8479.87,3,3,3,9,Power Users
135806,4,11,2378.79,3,3,2,8,Regular Users
135807,0,37,18441.84,4,4,4,12,Power Users
135808,16,2,530.68,2,1,1,4,Casual / New
135811,36,1,4544.51,1,1,3,5,Dormant / Churned
135812,0,13,9515.93,4,3,3,10,Power Users
135814,0,39,19562.91,4,4,4,12,Power Users
135817,1,2,536.88,4,1,1,6,Casual / New
135818,3,32,17421.81,3,4,4,11,Power Users
135819,1,13,6703.16,4,3,3,10,Power Users
135821,28,2,958.03,2,1,1,4,Casual / New
135823,3,34,15105.49,3,4,4,11,Power Users
135824,2,18,18110.399999999998,3,3,4,10,Power Users
135825,2,5,7287.62,3,2,3,8,Regular Users
135827,40,1,469.05,1,1,1,3,Dormant / Churned
135830,0,21,7069.84,4,3,3,10,Power Users
135831,24,1,1028.59,2,1,1,4,Casual / New
135834,25,1,105.58,2,1,1,4,Casual / New
135836,15,3,1175.0800000000002,2,2,1,5,Casual / New
135840,0,20,13656.76,4,3,4,11,Power Users
135841,27,4,1978.52,2,2,2,6,Casual / New
135843,12,11,6462.87,2,3,3,8,"At-Risk (was frequent, going quiet)"
135847,6,2,572.1800000000001,3,1,1,5,Casual / New
135848,2,2,1432.97,3,1,2,6,Casual / New
135850,33,1,102.13,1,1,1,3,Dormant / Churned
135851,27,1,212.57,2,1,1,4,Casual / New
135853,0,26,14622.83,4,4,4,12,Power Users
135854,13,1,214.59,2,1,1,4,Casual / New
135857,1,15,21658.9,4,3,4,11,Power Users
135858,0,24,17339.56,4,3,4,11,Power Users
135860,17,11,8619.74,2,3,3,8,"At-Risk (was frequent, going quiet)"
135862,13,4,2404.1400000000003,2,2,2,6,Casual / New
135864,24,2,1116.79,2,1,1,4,Casual / New
135870,11,10,2528.12,2,3,2,7,"At-Risk (was frequent, going quiet)"
135871,1,35,25544.99,4,4,4,12,Power Users
135873,5,32,23061.85,3,4,4,11,Power Users
135875,0,11,4623.610000000001,4,3,3,10,Power Users
135880,0,15,8405.77,4,3,3,10,Power Users
135882,0,4,1088.6399999999999,4,2,1,7,Regular Users
135886,27,1,1074.54,2,1,1,4,Casual / New
135887,18,2,266.67,2,1,1,4,Casual / New
135888,0,13,7063.42,4,3,3,10,Power Users
135892,14,2,651.13,2,1,1,4,Casual / New
135893,20,1,305.09,2,1,1,4,Casual / New
135895,3,11,7312.139999999999,3,3,3,9,Power Users
135896,7,10,4228.87,2,3,2,7,"At-Risk (was frequent, going quiet)"
135900,6,4,927.9199999999998,3,2,1,6,Regular Users
135901,0,32,15123.4,4,4,4,12,Power Users
135902,10,1,121.55,2,1,1,4,Casual / New
135905,25,1,136.68,2,1,1,4,Casual / New
135907,17,12,6916.68,2,3,3,8,"At-Risk (was frequent, going quiet)"
135910,35,1,125.33,1,1,1,3,Dormant / Churned
135914,32,2,602.77,1,1,1,3,Dormant / Churned
135917,0,27,13490.51,4,4,4,12,Power Users
135918,0,13,7623.51,4,3,3,10,Power Users
135920,4,4,1566.9499999999998,3,2,2,7,Regular Users
135923,1,37,27094.77,4,4,4,12,Power Users
135925,12,1,318.03,2,1,1,4,Casual / New
135927,5,12,6707.13,3,3,3,9,Power Users
135928,1,7,3127.55,4,2,2,8,Regular Users
135929,0,37,19839.07,4,4,4,12,Power Users
135930,10,6,4226.87,2,2,2,6,Casual / New
135931,5,5,2342.12,3,2,2,7,Regular Users
135932,4,14,7305.53,3,3,3,9,Power Users
135936,0,14,7417.21,4,3,3,10,Power Users
135938,6,5,3035.91,3,2,2,7,Regular Users
135939,16,3,744.77,2,2,1,5,Casual / New
135940,27,9,4397.24,2,3,3,8,"At-Risk (was frequent, going quiet)"
135944,1,21,8655.4,4,3,3,10,Power Users
135947,4,6,3654.4300000000003,3,2,2,7,Regular Users
135948,27,9,4116.179999999999,2,3,2,7,"At-Risk (was frequent, going quiet)"
135950,16,3,1432.1399999999999,2,2,2,6,Casual / New
135955,5,13,6774.45,3,3,3,9,Power Users
135960,17,1,512.69,2,1,1,4,Casual / New
135962,15,1,1450.83,2,1,2,5,Casual / New
135969,3,12,7420.58,3,3,3,9,Power Users
135970,4,3,450.21000000000004,3,2,1,6,Regular Users
135972,10,6,2848.5299999999997,2,2,2,6,Casual / New
135977,0,13,8195.630000000001,4,3,3,10,Power Users
135979,3,4,940.4200000000001,3,2,1,6,Regular Users
135980,12,19,9624.07,2,3,3,8,"At-Risk (was frequent, going quiet)"
135981,2,15,6034.780000000001,3,3,3,9,Power Users
135982,0,8,8019.0,4,3,3,10,Power Users
135983,0,1,224.26,4,1,1,6,Casual / New
135985,3,11,5662.360000000001,3,3,3,9,Power Users
135987,42,1,1556.9,1,1,2,4,Dormant / Churned
135988,31,1,109.36,1,1,1,3,Dormant / Churned
135989,3,2,254.51999999999998,3,1,1,5,Casual / New
135990,23,2,1339.97,2,1,2,5,Casual / New
135994,7,1,295.16,2,1,1,4,Casual / New
135995,1,6,3898.17,4,2,2,8,Regular Users
135997,29,4,1017.52,2,2,1,5,Casual / New
136003,32,1,367.24,1,1,1,3,Dormant / Churned
136006,26,1,273.22,2,1,1,4,Casual / New
136007,1,12,6723.58,4,3,3,10,Power Users
136008,14,11,15430.060000000001,2,3,4,9,"At-Risk (was frequent, going quiet)"
136009,0,21,10379.460000000001,4,3,3,10,Power Users
136012,9,10,7416.26,2,3,3,8,"At-Risk (was frequent, going quiet)"
136013,0,15,17317.94,4,3,4,11,Power Users
136014,32,1,473.24,1,1,1,3,Dormant / Churned
136015,6,8,3393.46,3,3,2,8,Regular Users
136016,3,12,8015.549999999999,3,3,3,9,Power Users
136017,1,12,6809.15,4,3,3,10,Power Users
136018,18,4,4020.37,2,2,2,6,Casual / New
136022,5,9,4445.42,3,3,3,9,Power Users
136025,0,11,8274.48,4,3,3,10,Power Users
136026,1,14,5306.12,4,3,3,10,Power Users
136030,8,9,4023.8199999999997,2,3,2,7,"At-Risk (was frequent, going quiet)"
136035,0,23,8054.03,4,3,3,10,Power Users
136037,0,9,3751.8500000000004,4,3,2,9,Regular Users
136038,0,5,3092.8900000000003,4,2,2,8,Regular Users
136041,31,3,760.5699999999999,1,2,1,4,Dormant / Churned
136042,7,26,13002.22,2,4,3,9,"At-Risk (was frequent, going quiet)"
136044,21,3,1190.3700000000001,2,2,1,5,Casual / New
136047,33,1,445.95,1,1,1,3,Dormant / Churned
136049,3,6,1894.3500000000001,3,2,2,7,Regular Users
136051,28,1,148.71,2,1,1,4,Casual / New
